SET
line_id,line_start_date,line_end_date,radius_username,jbill_so_value,oss_so_value
34345,2013-04-18,,5662093578@tsp17.sprintpcs.com,SO-7031,SO-07031
34346,2013-04-18,,5662093617@tsp18.sprintpcs.com,SO-7032A,SO-07032
34347,2013-04-18,,5662093621@tsp18.sprintpcs.com,SO-7032A,SO-07032
34348,2013-04-18,,5662093623@tsp17.sprintpcs.com,SO-7032A,SO-07032
34349,2013-04-18,,5662093629@tsp18.sprintpcs.com,SO-7032A,SO-07032
34350,2013-04-18,,5662093631@tsp17.sprintpcs.com,SO-7032A,SO-07032
34351,2013-04-18,,5662093633@tsp18.sprintpcs.com,SO-7032A,SO-07032
34352,2013-04-18,,5662093627@tsp17.sprintpcs.com,SO-7032A,SO-07032
34353,2013-04-18,,5662093625@tsp18.sprintpcs.com,SO-7032A,SO-07032
34355,2013-04-18,,5662093615@tsp17.sprintpcs.com,SO-7032A,SO-07032
34356,2013-04-18,,5662093562@tsp17.sprintpcs.com,SO-7032A,SO-07032
34357,2013-04-18,,5662093560@tsp18.sprintpcs.com,SO-7032A,SO-07032
34358,2013-04-18,,5662093568@tsp18.sprintpcs.com,SO-7032A,SO-07032
34359,2013-04-18,,5662093572@tsp18.sprintpcs.com,SO-7032A,SO-07032
34360,2013-04-18,,5662093556@tsp18.sprintpcs.com,SO-7032A,SO-07032
34361,2013-04-18,,5662093554@tsp17.sprintpcs.com,SO-7032A,SO-07032
34362,2013-04-18,,5662093558@tsp17.sprintpcs.com,SO-7032A,SO-07032
34363,2013-04-18,,5662093570@tsp17.sprintpcs.com,SO-7032A,SO-07032
34364,2013-04-18,,5662093566@tsp17.sprintpcs.com,SO-7032A,SO-07032
34365,2013-04-18,,5662093564@tsp18.sprintpcs.com,SO-7032A,SO-07032
34366,2013-04-18,,5662093609@tsp18.sprintpcs.com,SO-7032A,SO-07032
34367,2013-04-18,,5662093604@tsp18.sprintpcs.com,SO-7032A,SO-07032
34368,2013-04-18,,5662093644@tsp17.sprintpcs.com,SO-7032A,SO-07032
34369,2013-04-18,,5662093607@tsp17.sprintpcs.com,SO-7032A,SO-07032
34370,2013-04-18,,5449242320@tsp17.sprintpcs.com,SO-7032A,SO-07032
34371,2013-04-18,,5662093654@tsp18.sprintpcs.com,SO-7032A,SO-07032
34372,2013-04-18,,5662093602@tsp17.sprintpcs.com,SO-7032A,SO-07032
34373,2013-04-18,,5662093611@tsp17.sprintpcs.com,SO-7032A,SO-07032
34374,2013-04-18,,5662093594@tsp17.sprintpcs.com,SO-7032A,SO-07032
34375,2013-04-18,,5662093596@tsp18.sprintpcs.com,SO-7032A,SO-07032
34376,2013-04-18,,5662093635@tsp17.sprintpcs.com,SO-7032A,SO-07032
34377,2013-04-18,,5662093650@tsp18.sprintpcs.com,SO-7032A,SO-07032
34378,2013-04-18,,5662093637@tsp18.sprintpcs.com,SO-7032A,SO-07032
34379,2013-04-18,,5662093639@tsp17.sprintpcs.com,SO-7032A,SO-07032
34380,2013-04-18,,5662093652@tsp17.sprintpcs.com,SO-7032A,SO-07032
34381,2013-04-18,,5662093641@tsp18.sprintpcs.com,SO-7032A,SO-07032
34382,2013-04-18,,5662093646@tsp18.sprintpcs.com,SO-7032A,SO-07032
34383,2013-04-18,,5662093598@tsp17.sprintpcs.com,SO-7032A,SO-07032
34384,2013-04-18,,5662093600@tsp18.sprintpcs.com,SO-7032A,SO-07032
34385,2013-04-18,,5662093648@tsp17.sprintpcs.com,SO-7032A,SO-07032
34388,2013-04-21,,4043082432@vzw3g.com,SO-7025E,SO-07025
34390,2013-04-21,,4043083890@vzw3g.com,SO-7025E,SO-07025
34391,2013-04-21,,4043083353@vzw3g.com,SO-7025E,SO-07025
34392,2013-04-21,,4043084755@vzw3g.com,SO-7025E,SO-07025
34395,2013-04-21,,4043082467@vzw3g.com,SO-7025E,SO-07025
34397,2013-04-21,,4043085039@vzw3g.com,SO-7025E,SO-07025
34399,2013-04-21,,4043086078@vzw3g.com,SO-7025E,SO-07025
34400,2013-04-21,,4043086251@vzw3g.com,SO-7025E,SO-07025
34404,2013-04-21,,4043086135@vzw3g.com,SO-7025E,SO-07025
34407,2013-04-21,,4043082759@vzw3g.com,SO-7025E,SO-07025
34410,2013-04-21,,4043083274@vzw3g.com,SO-7025E,SO-07025
34412,2013-04-21,,5003551625@tsp17.sprintpcs.com,SO-7033,SO-07033
34416,2013-04-21,,5339389808@tsp18.sprintpcs.com,SO-7035,SO-07035
34419,2013-04-22,,3126712599@uscc.net,SO-7045,SO-07045
34420,2013-04-22,,3129964619@uscc.net,SO-7045,SO-07045
34421,2013-04-22,,3124377885@uscc.net,SO-7045,SO-07045
34422,2013-04-22,,3124376884@uscc.net,SO-7045,SO-07045
34423,2013-04-22,,6462410188@tsp17.sprintpcs.com,SO-7045,SO-07045
34424,2013-04-22,,3126712570@uscc.net,SO-7045,SO-07045
34425,2013-04-22,,5662093576@tsp18.sprintpcs.com,SO-7041A,SO-07041
34427,2013-04-22,,5339389838@tsp17.sprintpcs.com,SO-7042,SO-07042
34428,2013-04-22,,5339390721@tsp18.sprintpcs.com,SO-7042,SO-07042
34430,2013-04-23,,3125460298@uscc.net,SO-7047,SO-07047
34435,2013-05-16,,9172664314@tsp18.sprintpcs.com,SO-7048A,SO-07048
34437,2013-05-16,,9172663959@tsp18.sprintpcs.com,SO-7048A,SO-07048
34438,2013-05-16,,9172664168@tsp17.sprintpcs.com,SO-7048A,SO-07048
34441,2013-04-23,,5339390838@tsp17.sprintpcs.com,SO-7049,SO-07049
34445,2013-04-25,,3124372829@uscc.net,SO-7060A,SO-07060
34449,2013-04-25,,3124375276@uscc.net,SO-7063H,SO-07063
34452,2013-04-25,,3124375955@uscc.net,SO-7063H,SO-07063
34457,2013-04-25,,3124376516@uscc.net,SO-7063H,SO-07063
34458,2013-04-25,,3124376571@uscc.net,SO-7063H,SO-07063
34459,2013-04-25,,3124372183@uscc.net,SO-7063H,SO-07063
34461,2013-04-25,,3124376533@uscc.net,SO-7063H,SO-07063
34465,2013-04-25,,3125469516@uscc.net,SO-7063H,SO-07063
34467,2013-04-25,,3125469764@uscc.net,SO-7063H,SO-07063
34469,2013-04-25,,3125467977@uscc.net,SO-7063H,SO-07063
34471,2013-04-25,,3124370892@uscc.net,SO-7063H,SO-07063
34472,2013-04-25,,3125465225@uscc.net,SO-7063H,SO-07063
34474,2013-04-25,,9174479496@tsp17.sprintpcs.com,SO-7055,SO-07055
34475,2013-04-25,,9174479784@tsp17.sprintpcs.com,SO-7055,SO-07055
34486,2013-04-25,,4049894114@vzw3g.com,SO-7065,SO-07065
34487,2013-04-25,,4049894115@vzw3g.com,SO-7065,SO-07065
34488,2013-04-25,,4049894139@vzw3g.com,SO-7065,SO-07065
34489,2013-04-25,,4049894129@vzw3g.com,SO-7065,SO-07065
34490,2013-04-25,,4049894145@vzw3g.com,SO-7065,SO-07065
34491,2013-04-25,,4049894223@vzw3g.com,SO-7065,SO-07065
34492,2013-04-25,,4049894253@vzw3g.com,SO-7065,SO-07065
34493,2013-04-25,,4049894194@vzw3g.com,SO-7065,SO-07065
34494,2013-04-25,,4049894189@vzw3g.com,SO-7065,SO-07065
34495,2013-04-25,,4049894183@vzw3g.com,SO-7065,SO-07065
34498,2013-04-25,,5665290204@tsp18.sprintpcs.com,SO-7043,SO-07043
34499,2013-04-25,,5665290214@tsp17.sprintpcs.com,SO-7043,SO-07043
34500,2013-04-25,,5665290198@tsp17.sprintpcs.com,SO-7068,SO-07068
34501,2013-04-25,,5665290200@tsp18.sprintpcs.com,SO-7068,SO-07068
34502,2013-04-25,,5665290208@tsp18.sprintpcs.com,SO-7068,SO-07068
34503,2013-04-25,,5774833638@tsp17.sprintpcs.com,SO-7068,SO-07068
34505,2013-04-25,,5665290296@tsp18.sprintpcs.com,SO-7064,SO-07064
34506,2013-04-25,,5665290300@tsp18.sprintpcs.com,SO-7064,SO-07064
34507,2013-04-25,,5665290294@tsp17.sprintpcs.com,SO-7064,SO-07064
34508,2013-04-25,,5665290298@tsp17.sprintpcs.com,SO-7064,SO-07064
34509,2013-04-25,,5665290310@tsp17.sprintpcs.com,SO-7064,SO-07064
34510,2013-04-25,,5665290304@tsp18.sprintpcs.com,SO-7064,SO-07064
34511,2013-04-25,,5665290306@tsp17.sprintpcs.com,SO-7064,SO-07064
34512,2013-04-25,,5665290312@tsp18.sprintpcs.com,SO-7064,SO-07064
34513,2013-04-25,,5665290302@tsp17.sprintpcs.com,SO-7064,SO-07064
34514,2013-04-25,,5665290308@tsp18.sprintpcs.com,SO-7064,SO-07064
34515,2013-04-25,,5665290120@tsp17.sprintpcs.com,SO-7064,SO-07064
34516,2013-04-25,,5665290116@tsp17.sprintpcs.com,SO-7064,SO-07064
34517,2013-04-25,,5665290106@tsp17.sprintpcs.com,SO-7064,SO-07064
34518,2013-04-25,,5665290097@tsp17.sprintpcs.com,SO-7064,SO-07064
34519,2013-04-25,,5665290118@tsp18.sprintpcs.com,SO-7064,SO-07064
34520,2013-04-25,,5665290101@tsp18.sprintpcs.com,SO-7064,SO-07064
34521,2013-04-25,,5665290114@tsp18.sprintpcs.com,SO-7064,SO-07064
34522,2013-04-25,,5665290089@tsp17.sprintpcs.com,SO-7064,SO-07064
34523,2013-04-25,,5665290093@tsp18.sprintpcs.com,SO-7064,SO-07064
34524,2013-04-25,,5665290085@tsp18.sprintpcs.com,SO-7064,SO-07064
34525,2013-04-25,,5665290292@tsp18.sprintpcs.com,SO-7064,SO-07064
34526,2013-04-25,,5665290290@tsp17.sprintpcs.com,SO-7064,SO-07064
34527,2013-04-25,,5665290274@tsp17.sprintpcs.com,SO-7064,SO-07064
34528,2013-04-25,,5665290286@tsp17.sprintpcs.com,SO-7064,SO-07064
34529,2013-04-25,,5665290280@tsp18.sprintpcs.com,SO-7064,SO-07064
34530,2013-04-25,,5665290284@tsp18.sprintpcs.com,SO-7064,SO-07064
34531,2013-04-25,,5665290276@tsp18.sprintpcs.com,SO-7064,SO-07064
34532,2013-04-25,,5665290278@tsp17.sprintpcs.com,SO-7064,SO-07064
34533,2013-04-25,,5665290282@tsp17.sprintpcs.com,SO-7064,SO-07064
34534,2013-04-25,,5665290288@tsp18.sprintpcs.com,SO-7064,SO-07064
34535,2013-04-25,,5665290152@tsp18.sprintpcs.com,SO-7064,SO-07064
34536,2013-04-25,,5665290156@tsp18.sprintpcs.com,SO-7064,SO-07064
34537,2013-04-25,,5665290142@tsp17.sprintpcs.com,SO-7064,SO-07064
34538,2013-04-25,,5665290146@tsp17.sprintpcs.com,SO-7064,SO-07064
34539,2013-04-25,,5665290136@tsp17.sprintpcs.com,SO-7064,SO-07064
34540,2013-04-25,,5665290140@tsp18.sprintpcs.com,SO-7064,SO-07064
34541,2013-04-25,,5665290144@tsp18.sprintpcs.com,SO-7064,SO-07064
34542,2013-04-25,,5665290148@tsp18.sprintpcs.com,SO-7064,SO-07064
34543,2013-04-25,,5665290154@tsp17.sprintpcs.com,SO-7064,SO-07064
34544,2013-04-25,,5665290150@tsp17.sprintpcs.com,SO-7064,SO-07064
34545,2013-04-25,,5665290065@tsp17.sprintpcs.com,SO-7064,SO-07064
34546,2013-04-25,,5665290057@tsp17.sprintpcs.com,SO-7064,SO-07064
34547,2013-04-25,,5665290081@tsp17.sprintpcs.com,SO-7064,SO-07064
34548,2013-04-25,,5665290073@tsp17.sprintpcs.com,SO-7064,SO-07064
34549,2013-04-25,,5665290053@tsp18.sprintpcs.com,SO-7064,SO-07064
34550,2013-04-25,,5666923982@tsp18.sprintpcs.com,SO-7064,SO-07064
34551,2013-04-25,,5665291621@tsp17.sprintpcs.com,SO-7064,SO-07064
34552,2013-04-25,,5665290077@tsp18.sprintpcs.com,SO-7064,SO-07064
34553,2013-04-25,,5665290069@tsp18.sprintpcs.com,SO-7064,SO-07064
34554,2013-04-25,,5665290112@tsp17.sprintpcs.com,SO-7064,SO-07064
34555,2013-04-25,,5665290230@tsp17.sprintpcs.com,SO-7064,SO-07064
34556,2013-04-25,,5665290226@tsp17.sprintpcs.com,SO-7064,SO-07064
34557,2013-04-25,,5665290220@tsp18.sprintpcs.com,SO-7064,SO-07064
34558,2013-04-25,,5665290232@tsp18.sprintpcs.com,SO-7064,SO-07064
34559,2013-04-25,,5665290236@tsp18.sprintpcs.com,SO-7064,SO-07064
34560,2013-04-25,,5665290234@tsp17.sprintpcs.com,SO-7064,SO-07064
34561,2013-04-25,,5665290224@tsp18.sprintpcs.com,SO-7064,SO-07064
34562,2013-04-25,,5665290222@tsp17.sprintpcs.com,SO-7064,SO-07064
34563,2013-04-25,,5665290228@tsp18.sprintpcs.com,SO-7064,SO-07064
34564,2013-04-25,,5665290218@tsp17.sprintpcs.com,SO-7064,SO-07064
34565,2013-04-25,,5665290210@tsp17.sprintpcs.com,SO-7064,SO-07064
34567,2013-04-28,,3124374096@uscc.net,SO-7070,SO-07070
34568,2013-04-28,,3125461879@uscc.net,SO-7070,SO-07070
34569,2013-04-28,,9178582608@tsp18.sprintpcs.com,SO-7071,SO-07071
34570,2013-04-28,,9178582561@tsp18.sprintpcs.com,SO-7072A,SO-07072
34572,2013-04-28,,9178582507@tsp18.sprintpcs.com,SO-7073,SO-07073
34573,2013-04-28,,9178582528@tsp17.sprintpcs.com,SO-7073,SO-07073
34574,2013-04-28,,9178582493@tsp17.sprintpcs.com,SO-7073,SO-07073
34585,2013-04-28,,4046233239@vzw3g.com,SO-7075A,SO-07075
34590,2013-04-29,,5339389222@tsp18.sprintpcs.com,SO-7076,SO-07076
34591,2013-04-29,,5339389208@tsp17.sprintpcs.com,SO-7076,SO-07076
34592,2013-04-29,,6466500831@tsp17.sprintpcs.com,SO-7076,SO-07076
34596,2013-04-29,,5665290194@tsp17.sprintpcs.com,SO-7082,SO-07082
34597,2013-04-29,,5665290180@tsp18.sprintpcs.com,SO-7082,SO-07082
34622,2013-04-30,,3124376256@uscc.net,SO-7086C,SO-07086
34623,2013-04-30,,3124376257@uscc.net,SO-7086C,SO-07086
34624,2013-04-30,,3124372087@uscc.net,SO-7086C,SO-07086
34625,2013-04-30,,3123887619@uscc.net,SO-7088,SO-07088
34629,2013-04-30,,5339408774@tsp18.sprintpcs.com,SO-7090,SO-07090
34632,2013-07-31,,4047804581@vzw3g.com,SO-7093C,SO-07093
34636,2013-05-01,,5665290176@tsp18.sprintpcs.com,SO-7067,SO-07067
34637,2013-05-01,,5665290172@tsp18.sprintpcs.com,SO-7067,SO-07067
34638,2013-05-01,,5665290168@tsp18.sprintpcs.com,SO-7067,SO-07067
34639,2013-05-01,,5665290158@tsp17.sprintpcs.com,SO-7067,SO-07067
34640,2013-05-01,,5665290166@tsp17.sprintpcs.com,SO-7067,SO-07067
34641,2013-05-01,,5665290248@tsp18.sprintpcs.com,SO-7067,SO-07067
34642,2013-05-01,,5665290252@tsp18.sprintpcs.com,SO-7067,SO-07067
34643,2013-05-01,,5665290250@tsp17.sprintpcs.com,SO-7067,SO-07067
34644,2013-05-01,,5665290047@tsp18.sprintpcs.com,SO-7067,SO-07067
34645,2013-05-01,,5665290244@tsp18.sprintpcs.com,SO-7067,SO-07067
34646,2013-05-01,,5665290035@tsp17.sprintpcs.com,SO-7067,SO-07067
34647,2013-05-01,,5665290246@tsp17.sprintpcs.com,SO-7067,SO-07067
34648,2013-05-01,,5665290242@tsp17.sprintpcs.com,SO-7067,SO-07067
34649,2013-05-01,,5665290240@tsp18.sprintpcs.com,SO-7067,SO-07067
34650,2013-05-01,,5665290238@tsp17.sprintpcs.com,SO-7067,SO-07067
34651,2013-05-01,,5665290332@tsp18.sprintpcs.com,SO-7067,SO-07067
34652,2013-05-01,,5665290330@tsp17.sprintpcs.com,SO-7067,SO-07067
34653,2013-05-01,,5665290328@tsp18.sprintpcs.com,SO-7067,SO-07067
34654,2013-05-01,,5665290322@tsp17.sprintpcs.com,SO-7067,SO-07067
34655,2013-05-01,,5665290318@tsp17.sprintpcs.com,SO-7067,SO-07067
34656,2013-05-01,,5665290326@tsp17.sprintpcs.com,SO-7067,SO-07067
34657,2013-05-01,,5665290324@tsp18.sprintpcs.com,SO-7067,SO-07067
34658,2013-05-01,,5665290316@tsp18.sprintpcs.com,SO-7067,SO-07067
34659,2013-05-01,,5665290320@tsp18.sprintpcs.com,SO-7067,SO-07067
34660,2013-05-01,,5665290314@tsp17.sprintpcs.com,SO-7067,SO-07067
34661,2013-05-01,,5665290260@tsp18.sprintpcs.com,SO-7067,SO-07067
34662,2013-05-01,,5665290268@tsp18.sprintpcs.com,SO-7067,SO-07067
34663,2013-05-01,,5665290264@tsp18.sprintpcs.com,SO-7067,SO-07067
34664,2013-05-01,,5665290272@tsp18.sprintpcs.com,SO-7067,SO-07067
34665,2013-05-01,,5665290254@tsp17.sprintpcs.com,SO-7067,SO-07067
34666,2013-05-01,,5665290258@tsp17.sprintpcs.com,SO-7067,SO-07067
34667,2013-05-01,,5665290262@tsp17.sprintpcs.com,SO-7067,SO-07067
34668,2013-05-01,,5665290266@tsp17.sprintpcs.com,SO-7067,SO-07067
34669,2013-05-01,,5665290270@tsp17.sprintpcs.com,SO-7067,SO-07067
34670,2013-05-01,,5665290256@tsp18.sprintpcs.com,SO-7067,SO-07067
34671,2013-05-01,,5339389347@tsp18.sprintpcs.com,SO-7094,SO-07094
34674,2013-05-02,,5668562785@tsp18.sprintpcs.com,SO-7095,SO-07095
34676,2013-05-02,,5339389250@tsp18.sprintpcs.com,SO-7099,SO-07099
34680,2013-05-05,,4048035948@vzw3g.com,SO-7100,SO-07100
34681,2013-05-05,,4049893825@vzw3g.com,SO-7104,SO-07104
34682,2013-05-05,,5665290732@tsp17.sprintpcs.com,SO-7105J,-07105
34684,2013-05-05,,5665290728@tsp17.sprintpcs.com,SO-7105J,-07105
34686,2013-05-05,,5665290744@tsp17.sprintpcs.com,SO-7105J,-07105
34688,2013-05-05,,5665290730@tsp18.sprintpcs.com,SO-7105J,-07105
34689,2013-05-05,,5665290738@tsp18.sprintpcs.com,SO-7105J,-07105
34690,2013-05-05,,5665290742@tsp18.sprintpcs.com,SO-7105J,-07105
34691,2013-05-05,,5665290746@tsp18.sprintpcs.com,SO-7105J,-07105
34693,2013-05-05,,5665290720@tsp17.sprintpcs.com,SO-7105J,-07105
34694,2013-05-05,,5665290726@tsp18.sprintpcs.com,SO-7105J,-07105
34695,2013-05-05,,5665290708@tsp17.sprintpcs.com,SO-7105J,-07105
34696,2013-05-05,,5665290714@tsp18.sprintpcs.com,SO-7105J,-07105
34698,2013-05-05,,5665290712@tsp17.sprintpcs.com,SO-7105J,-07105
34699,2013-05-05,,5665290724@tsp17.sprintpcs.com,SO-7105J,-07105
34701,2013-05-05,,5665290710@tsp18.sprintpcs.com,SO-7105J,-07105
34702,2013-05-05,,5665290666@tsp18.sprintpcs.com,SO-7105J,-07105
34704,2013-05-05,,5665290656@tsp17.sprintpcs.com,SO-7105J,-07105
34706,2013-05-05,,5665290648@tsp17.sprintpcs.com,SO-7105J,-07105
34708,2013-05-05,,5665290662@tsp18.sprintpcs.com,SO-7105J,-07105
34709,2013-05-05,,5665290658@tsp18.sprintpcs.com,SO-7105J,-07105
34711,2013-05-05,,5665290650@tsp18.sprintpcs.com,SO-7105J,-07105
34712,2013-05-05,,5665290670@tsp18.sprintpcs.com,SO-7105J,-07105
34713,2013-05-05,,5665290676@tsp17.sprintpcs.com,SO-7105J,-07105
34714,2013-05-05,,5665290684@tsp17.sprintpcs.com,SO-7105J,-07105
34715,2013-05-05,,5665290678@tsp18.sprintpcs.com,SO-7105J,-07105
34716,2013-05-05,,5665290680@tsp17.sprintpcs.com,SO-7105J,-07105
34717,2013-05-05,,5665290668@tsp17.sprintpcs.com,SO-7105J,-07105
34718,2013-05-05,,5665290672@tsp17.sprintpcs.com,SO-7105J,-07105
34719,2013-05-05,,5665290674@tsp18.sprintpcs.com,SO-7105J,-07105
34720,2013-05-05,,5665290682@tsp18.sprintpcs.com,SO-7105J,-07105
34721,2013-05-05,,5665290686@tsp18.sprintpcs.com,SO-7105J,-07105
34722,2013-05-05,,5665290606@tsp18.sprintpcs.com,SO-7105J,-07105
34723,2013-05-05,,5665290598@tsp18.sprintpcs.com,SO-7105J,-07105
34724,2013-05-05,,5665290594@tsp18.sprintpcs.com,SO-7105J,-07105
34725,2013-05-05,,5665290590@tsp18.sprintpcs.com,SO-7105J,-07105
34726,2013-05-05,,5665290588@tsp17.sprintpcs.com,SO-7105J,-07105
34727,2013-05-05,,5665290604@tsp17.sprintpcs.com,SO-7105J,-07105
34728,2013-05-05,,5665290602@tsp18.sprintpcs.com,SO-7105J,-07105
34729,2013-05-05,,5665290600@tsp17.sprintpcs.com,SO-7105J,-07105
34730,2013-05-05,,5665290596@tsp17.sprintpcs.com,SO-7105J,-07105
34731,2013-05-05,,5665290592@tsp17.sprintpcs.com,SO-7105J,-07105
34733,2013-05-05,,6466500851@tsp17.sprintpcs.com,SO-7105J,-07105
34736,2013-05-05,,6466500841@tsp18.sprintpcs.com,SO-7105J,-07105
34739,2013-05-05,,6466500849@tsp18.sprintpcs.com,SO-7105J,-07105
34742,2013-05-05,,5339391211@tsp18.sprintpcs.com,SO-7105J,-07105
34744,2013-05-05,,5339391412@tsp18.sprintpcs.com,SO-7105J,-07105
34745,2013-05-05,,5339391545@tsp18.sprintpcs.com,SO-7105J,-07105
34746,2013-05-05,,5339391787@tsp18.sprintpcs.com,SO-7105J,-07105
34747,2013-05-05,,5339391201@tsp17.sprintpcs.com,SO-7105J,-07105
34748,2013-05-05,,5339391377@tsp17.sprintpcs.com,SO-7105J,-07105
34749,2013-05-05,,5339391259@tsp17.sprintpcs.com,SO-7105J,-07105
34750,2013-05-05,,5339391685@tsp17.sprintpcs.com,SO-7105J,-07105
34751,2013-05-05,,5339391451@tsp17.sprintpcs.com,SO-7105J,-07105
34754,2013-05-05,,5665290562@tsp18.sprintpcs.com,SO-7105J,-07105
34755,2013-05-05,,5665290564@tsp17.sprintpcs.com,SO-7105J,-07105
34756,2013-05-05,,5665290550@tsp18.sprintpcs.com,SO-7105J,-07105
34757,2013-05-05,,5665290548@tsp17.sprintpcs.com,SO-7105J,-07105
34758,2013-05-05,,5665290556@tsp17.sprintpcs.com,SO-7105J,-07105
34759,2013-05-05,,5665290560@tsp17.sprintpcs.com,SO-7105J,-07105
34760,2013-05-05,,5665290566@tsp18.sprintpcs.com,SO-7105J,-07105
34761,2013-05-05,,5665290552@tsp17.sprintpcs.com,SO-7105J,-07105
34762,2013-05-05,,5339391997@tsp18.sprintpcs.com,SO-7105J,-07105
34763,2013-05-05,,5339391977@tsp17.sprintpcs.com,SO-7105J,-07105
34764,2013-05-05,,5339391986@tsp18.sprintpcs.com,SO-7105J,-07105
34765,2013-05-05,,5339391954@tsp18.sprintpcs.com,SO-7105J,-07105
34766,2013-05-05,,5339391903@tsp17.sprintpcs.com,SO-7105J,-07105
34767,2013-05-05,,5339392368@tsp17.sprintpcs.com,SO-7105J,-07105
34768,2013-05-05,,5339392379@tsp18.sprintpcs.com,SO-7105J,-07105
34769,2013-05-05,,5339392327@tsp17.sprintpcs.com,SO-7105J,-07105
34771,2013-05-05,,5339391994@tsp17.sprintpcs.com,SO-7105J,-07105
34775,2013-05-05,,6466500879@tsp18.sprintpcs.com,SO-7105J,-07105
34777,2013-05-05,,6466500877@tsp17.sprintpcs.com,SO-7105J,-07105
34778,2013-05-05,,6466500871@tsp17.sprintpcs.com,SO-7105J,-07105
34781,2013-05-05,,6466500859@tsp17.sprintpcs.com,SO-7105J,-07105
34785,2013-05-05,,5665290184@tsp18.sprintpcs.com,SO-7102,SO-07102
34787,2013-05-06,,4047834966@vzw3g.com,SO-7115A,SO-07115
34788,2013-05-06,,4048036826@vzw3g.com,SO-7115A,SO-07115
34789,2013-05-06,,4048036467@vzw3g.com,SO-7116,SO-07116
34790,2013-05-06,,5665290190@tsp17.sprintpcs.com,SO-7117,SO-07117
34791,2013-05-06,,4048033096@vzw3g.com,SO-7111,SO-07111
34795,2013-05-08,,4047727907@vzw3g.com,SO-7121,SO-07121
34798,2013-05-08,,4048034156@vzw3g.com,SO-7122B,SO-07122
34800,2013-05-09,,3124375597@uscc.net,SO-7124,SO-07124
34801,2013-05-09,,3125461420@uscc.net,SO-7126,SO-07126
34805,2013-05-09,,5665291561@tsp17.sprintpcs.com,SO-7092C,SO-07092
34807,2013-05-09,,5665291575@tsp18.sprintpcs.com,SO-7092C,SO-07092
34809,2013-05-09,,5665291565@tsp17.sprintpcs.com,SO-7092C,SO-07092
34810,2013-05-09,,5665291536@tsp18.sprintpcs.com,SO-7092C,SO-07092
34811,2013-05-09,,5665291534@tsp17.sprintpcs.com,SO-7092C,SO-07092
34813,2013-05-09,,5665291538@tsp17.sprintpcs.com,SO-7092C,SO-07092
34814,2013-05-09,,5665291522@tsp17.sprintpcs.com,SO-7092C,SO-07092
34815,2013-05-09,,5665291524@tsp18.sprintpcs.com,SO-7092C,SO-07092
34816,2013-05-09,,5665291530@tsp17.sprintpcs.com,SO-7092C,SO-07092
34817,2013-05-09,,5665291526@tsp17.sprintpcs.com,SO-7092C,SO-07092
34818,2013-05-09,,5665291528@tsp18.sprintpcs.com,SO-7092C,SO-07092
34819,2013-05-09,,5665291532@tsp18.sprintpcs.com,SO-7092C,SO-07092
34820,2013-05-12,,5662093592@tsp18.sprintpcs.com,SO-7130,SO-07130
34821,2013-05-12,,5776916978@tsp18.sprintpcs.com,SO-7130,SO-07130
34822,2013-05-12,,5007260925@tsp17.sprintpcs.com,SO-7130,SO-07130
34823,2013-05-12,,9172432678@tsp17.sprintpcs.com,SO-7133,SO-07133
34825,2013-05-12,,6468579791@tsp17.sprintpcs.com,SO-7134,SO-07134
34826,2013-05-12,,5339389419@tsp17.sprintpcs.com,SO-7134,SO-07134
34827,2013-05-12,,9172728885@tsp17.sprintpcs.com,SO-7137,SO-07137
34828,2013-05-12,,4048034631@vzw3g.com,SO-7135,SO-07135
34829,2013-05-12,,4046158289@vzw3g.com,SO-7136,SO-07136
34830,2013-05-12,,4048318572@vzw3g.com,SO-7136,SO-07136
34832,2013-05-13,,3124372734@uscc.net,SO-7138E,SO-07138
34835,2013-05-13,,3125468326@uscc.net,SO-7138E,SO-07138
34842,2013-05-13,,9172726589@tsp18.sprintpcs.com,SO-7143,SO-07143
34843,2013-05-13,,3124373682@uscc.net,SO-7144,SO-07144
34844,2013-05-13,,9178582023@tsp17.sprintpcs.com,SO-7141,SO-07141
34845,2013-05-13,,9174829489@tsp18.sprintpcs.com,SO-7147,SO-07147
34846,2013-05-13,,9178581705@tsp18.sprintpcs.com,SO-7147,SO-07147
34847,2013-05-13,,9175235800@tsp17.sprintpcs.com,SO-7148,SO-07148
34848,2013-05-13,,5665291452@tsp18.sprintpcs.com,SO-7146,SO-07146
34849,2013-05-13,,5665291458@tsp17.sprintpcs.com,SO-7146,SO-07146
34850,2013-05-13,,5665291460@tsp18.sprintpcs.com,SO-7146,SO-07146
34851,2013-05-13,,5665291450@tsp17.sprintpcs.com,SO-7146,SO-07146
34852,2013-05-13,,5665291446@tsp17.sprintpcs.com,SO-7146,SO-07146
34853,2013-05-13,,5665291454@tsp17.sprintpcs.com,SO-7146,SO-07146
34854,2013-05-13,,5665291442@tsp17.sprintpcs.com,SO-7146,SO-07146
34855,2013-05-13,,5665291456@tsp18.sprintpcs.com,SO-7146,SO-07146
34856,2013-05-13,,5665291573@tsp17.sprintpcs.com,SO-7146,SO-07146
34857,2013-05-13,,5665291444@tsp18.sprintpcs.com,SO-7146,SO-07146
34858,2013-05-13,,5665291448@tsp18.sprintpcs.com,SO-7146,SO-07146
34859,2013-05-13,,5339387977@tsp18.sprintpcs.com,SO-7146,SO-07146
