line_id,radius_username,esn_hex,serial_number,equipment_id,mac_addr
19508,9172725514@tsp17.sprintpcs.com,A1000009410282,669085,22595,0EB443
19510,9172725522@tsp17.sprintpcs.com,A100000941AAB5,668580,22596,0EB0D5
19511,9172725523@tsp18.sprintpcs.com,A100000941024A,669067,22691,0EB434
19301,9172725538@tsp18.sprintpcs.com,A1000009410291,669093,22696,0EB440
19154,9172725541@tsp18.sprintpcs.com,A10000094103CE,668551,22695,0EB157
22945,9172725547@tsp17.sprintpcs.com,A10000094260F5,688554,25584,0EFFB1
19160,9172725550@tsp18.sprintpcs.com,A10000094103BA,669024,22697,0EB45F
19107,9172725587@tsp18.sprintpcs.com,60D231B0,0145CB,22712,0025E00145CB
19109,9172725663@tsp17.sprintpcs.com,60D2332C,0145C1,22701,0025E00145C1
19108,9172725664@tsp17.sprintpcs.com,60D23323,0145B8,22702,0025E00145B8
19282,9172725666@tsp17.sprintpcs.com,60D23226,0145CF,22704,0025E00145CF
19104,9172725668@tsp17.sprintpcs.com,60D2323A,0145C3,22703,0025E00145C3
32268,9172725789@tsp17.sprintpcs.com,A10000157E3497,749074,32433,0080440FF5EF
32159,9172725803@tsp17.sprintpcs.com,A100000945065C,750074,32387,0080441005CB
32160,9172725807@tsp17.sprintpcs.com,A100000942DBDD,695365,32388,0080440F2172
19803,9172725893@tsp18.sprintpcs.com,A100000941F10C,675522,22901,0EE0C0
19802,9172725978@tsp18.sprintpcs.com,A100000941F110,675540,22900,0EE0B4
19805,9172725994@tsp17.sprintpcs.com,A100000941F0F8,675610,22895,0EFA90
32272,9172726000@tsp17.sprintpcs.com,A10000157E3441,749165,32436,0080440FFB79
46073,9172726142@tsp18.sprintpcs.com,A100000942E01B,699595,27686,0080440F3665
28246,9172726243@tsp17.sprintpcs.com,A100000943CFDD,712200,29305,0080440F814D
19167,9172726582@tsp18.sprintpcs.com,A100000941F126,675698,22784,0EF601
34842,9172726589@tsp18.sprintpcs.com,A10000094224F8,688107,28363,0080440E9F2C
25807,9172726594@tsp18.sprintpcs.com,A100000941F08B,675687,22787,0EF5B4
19077,9172726602@tsp18.sprintpcs.com,A100000941F095,675696,22789,0EFAE3
23905,9172726604@tsp18.sprintpcs.com,A10000094260FA,688576,26613,0080440EFF93
19086,9172726614@tsp17.sprintpcs.com,A100000941F017,675416,22727,0EFADE
19079,9172726621@tsp18.sprintpcs.com,A100000941F172,675702,22793,0EF5D7
19176,9172726623@tsp17.sprintpcs.com,A100000941F0AC,675374,22729,0EFAE0
19177,9172726625@tsp18.sprintpcs.com,A100000941F05C,675426,22794,0EFB43
19178,9172726627@tsp17.sprintpcs.com,A100000941F176,675701,22730,0EDEC3
27176,9172726628@tsp17.sprintpcs.com,A10000094260B2,690885,28245,0080440F1B15
19180,9172726631@tsp17.sprintpcs.com,A100000941F127,675689,22731,0EDEC4
27576,9172726640@tsp17.sprintpcs.com,A100000942C647,699457,28565,0080440F3504
19187,9172726645@tsp18.sprintpcs.com,A100000941F137,675367,22799,0EF5D9
24903,9172726647@tsp17.sprintpcs.com,A100000941F163,675362,22735,0EF602
19190,9172726651@tsp17.sprintpcs.com,A100000941F161,675704,22736,0EF5F9
19191,9172726653@tsp18.sprintpcs.com,A1000009419C4F,675671,22801,0EF5F3
19192,9172726655@tsp17.sprintpcs.com,A100000941F15F,675366,22737,0EF5FB
19195,9172726661@tsp18.sprintpcs.com,A100000941F09E,675423,22803,0EFB15
19202,9172726675@tsp17.sprintpcs.com,A100000941F14C,675663,22742,0EF5FA
19203,9172726677@tsp18.sprintpcs.com,A100000941F13A,675709,22807,0EF5CC
19204,9172726679@tsp17.sprintpcs.com,A100000941F17A,675437,22743,0EF606
19205,9172726681@tsp18.sprintpcs.com,A100000941F144,675666,22808,0EF5E1
19209,9172726689@tsp18.sprintpcs.com,A100000941F13C,675363,22810,0EF604
19210,9172726691@tsp17.sprintpcs.com,A100000941F0BB,675404,22746,0EFACE
19213,9172726697@tsp18.sprintpcs.com,A100000941F1AB,675390,22812,0EF5C7
19215,9172726701@tsp18.sprintpcs.com,A100000941F06D,675430,22813,0EFAB6
19218,9172726707@tsp17.sprintpcs.com,A100000941F153,675454,22750,0EF5C5
19225,9172726721@tsp18.sprintpcs.com,A100000941F0BC,675412,22818,0EFAC9
19089,9172726727@tsp17.sprintpcs.com,A100000941F131,675389,22755,0EDED9
19094,9172726729@tsp18.sprintpcs.com,A100000941F152,675370,22820,0EF5E8
19088,9172726731@tsp17.sprintpcs.com,A100000941F160,675369,22756,0EF603
19090,9172726739@tsp17.sprintpcs.com,A100000941F129,675692,22758,0EF5EA
19095,9172726741@tsp18.sprintpcs.com,A100000941F168,675361,22823,0EF5C1
24899,9172726743@tsp17.sprintpcs.com,A100000941F1A8,675399,22759,0EF5EE
24894,9172726745@tsp18.sprintpcs.com,A100000941F13F,675684,22824,0EF5D5
19230,9172726751@tsp17.sprintpcs.com,A100000941F072,675450,22761,0EFAE7
24901,9172726767@tsp17.sprintpcs.com,A100000941EFDF,675685,22765,0EF5B2
24896,9172726769@tsp18.sprintpcs.com,A100000941EFE2,675456,22830,0EF5B6
24895,9172726771@tsp17.sprintpcs.com,A100000941F00E,675403,22766,0EFAE8
24897,9172726776@tsp17.sprintpcs.com,A100000941F0B6,675401,22767,0EFAE4
24902,9172726780@tsp17.sprintpcs.com,A100000941F16C,675386,22768,0EF5F8
19245,9172726782@tsp18.sprintpcs.com,A100000941F01C,675409,22833,0EFACA
19098,9172726786@tsp18.sprintpcs.com,A100000941F171,675665,22834,0EF5F4
19318,9172726790@tsp18.sprintpcs.com,A100000941F155,675699,22835,0EF5E7
19380,9172726797@tsp17.sprintpcs.com,A100000941F154,675383,22772,0EDED6
19246,9172726806@tsp17.sprintpcs.com,A100000941F06B,675700,22774,0EFAE2
19249,9172726812@tsp18.sprintpcs.com,A100000941F147,675668,22840,0EF5C3
19250,9172726814@tsp17.sprintpcs.com,A100000941F156,675705,22776,0EF5C0
19253,9172726820@tsp18.sprintpcs.com,A100000941F14F,675433,22842,0EF5CA
19255,9172726824@tsp18.sprintpcs.com,A100000941F085,675683,22843,0EFAD4
19256,9172726826@tsp17.sprintpcs.com,A100000941EFDE,675407,22779,0EFB4A
19257,9172726828@tsp18.sprintpcs.com,A100000941F09D,675411,22844,0EF5AD
19258,9172726830@tsp17.sprintpcs.com,A100000941F15B,675384,22780,0EF5E2
32237,9172726878@tsp17.sprintpcs.com,A10000157E3575,749332,32441,0080440FE276
33157,9172726917@tsp17.sprintpcs.com,A100000941F0C4,675569,22855,0EFAF5
33162,9172726923@tsp18.sprintpcs.com,A100000941F000,675470,22878,0EE085
33159,9172726925@tsp17.sprintpcs.com,A100000941F0F6,675595,22857,0EFB01
33179,9172726929@tsp17.sprintpcs.com,A100000941F0D6,675515,22858,0EE0CA
19733,9172726954@tsp18.sprintpcs.com,A100000941F10F,675565,22884,0EFAA1
19678,9172726970@tsp17.sprintpcs.com,A100000941F122,675599,22866,0EFA9A
19675,9172726978@tsp17.sprintpcs.com,A100000941F077,675473,22868,0EE088
19614,9172726980@tsp18.sprintpcs.com,A100000941F118,675566,22890,0EFA8D
19808,9172726982@tsp17.sprintpcs.com,A100000941F0C0,675523,22869,0EE0B6
19804,9172726984@tsp18.sprintpcs.com,A100000941F0DE,675545,22891,0EE0A4
28861,9172726986@tsp17.sprintpcs.com,A100000941F119,675572,22870,0EFAEF
28862,9172726989@tsp18.sprintpcs.com,A100000941F074,675489,22892,0EE096
19807,9172726995@tsp17.sprintpcs.com,A100000941F0F0,675583,22893,0EFAFB
19806,9172726999@tsp17.sprintpcs.com,A100000941F07F,675465,22894,0EF5DA
32097,9172727104@tsp18.sprintpcs.com,A10000157ED798,755625,32294,008044100717
22943,9172727127@tsp18.sprintpcs.com,A10000094261A1,688705,25587,0EFFAB
19839,9172727207@tsp17.sprintpcs.com,60D23330,0145D2,22905,0025E00145D2
28282,9172727287@tsp18.sprintpcs.com,A100000943CF9C,712176,29306,0080440F814A
32238,9172727341@tsp17.sprintpcs.com,A10000157E3454,749179,32442,0080440FF5CA
32240,9172727456@tsp17.sprintpcs.com,A10000157E34AA,749106,32444,0080440FF5D1
32241,9172727459@tsp17.sprintpcs.com,A10000157E357B,749313,32445,0080440FE283
24381,9172727463@tsp18.sprintpcs.com,A000001F54D704,65AB91,26574,00501865AB91
32242,9172727464@tsp17.sprintpcs.com,A10000157E346F,749188,32446,0080440FFBBE
27050,9172727506@tsp18.sprintpcs.com,A100000942DBD2,695366,28190,0080440F2171
26950,9172727507@tsp18.sprintpcs.com,A100000942C674,699473,28040,0080440F34ED
32243,9172727513@tsp17.sprintpcs.com,A10000157E3586,749302,32447,0080440FE29E
23907,9172727691@tsp18.sprintpcs.com,A10000094260E4,688556,26615,0080440EFFB6
27594,9172727839@tsp17.sprintpcs.com,A1000009426672,691608,28454,0080440F1BFC
20147,9172727888@tsp17.sprintpcs.com,A100000944FD8B,743021,32402,008044100560
26487,9172727919@tsp17.sprintpcs.com,A100000942E12E,699711,27687,0080440F368C
23908,9172728050@tsp17.sprintpcs.com,A100000942614E,688479,26616,0080440EFFA2
27272,9172728129@tsp18.sprintpcs.com,A100000944FD65,751635,32405,008044100353
26995,9172728578@tsp17.sprintpcs.com,A1000009426658,691598,28159,0080440F1BF2
27016,9172728626@tsp17.sprintpcs.com,A1000009422567,687782,28181,0080440EA42A
34827,9172728885@tsp17.sprintpcs.com,A100000942647E,690803,28958,0080440F156B
23902,9172745054@tsp18.sprintpcs.com,A1000009426188,688686,26619,0080440EFFF3
23901,9172745078@tsp18.sprintpcs.com,A1000009426230,688595,26621,0080440F0015
27054,9172745095@tsp17.sprintpcs.com,A100000942269E,688935,28191,0080440F1D70
23948,9172745378@tsp17.sprintpcs.com,A10000094263A6,688819,26632,0080440F16B7
23949,9172745477@tsp17.sprintpcs.com,A100000942621D,688259,26634,0080440E7630
27017,9172745496@tsp17.sprintpcs.com,A1000009422558,687792,28182,0080440EA41E
23941,9172745612@tsp18.sprintpcs.com,A10000094261A5,688438,26637,0080440E762C
23946,9172745637@tsp17.sprintpcs.com,A10000094262BA,688790,26638,0080440F169D
23942,9172745649@tsp18.sprintpcs.com,A1000009426421,688751,26639,0080440F1AE7
27023,9172745650@tsp18.sprintpcs.com,A100000942228F,688908,28174,0080440F0CD6
32695,9172756000@tsp17.sprintpcs.com,A10000157E3A8F,760085,32806,008044101298
26951,9172756041@tsp18.sprintpcs.com,A100000942DFFB,699584,28042,0080440F3608
26952,9172756049@tsp17.sprintpcs.com,A100000942DF67,699597,28043,0080440F3661
32696,9172756148@tsp18.sprintpcs.com,A10000157E3C4F,760100,32807,0080441012C9
32697,9172756258@tsp17.sprintpcs.com,A10000157E3B0A,760068,32808,0080441012BA
32698,9172756297@tsp18.sprintpcs.com,A10000157E3C55,760124,32809,008044101321
27721,9172756384@tsp18.sprintpcs.com,A100000942257B,687787,28664,0080440EA421
27727,9172756396@tsp17.sprintpcs.com,A10000094260AC,690915,28665,0080440F19F1
27722,9172756427@tsp18.sprintpcs.com,A1000009426469,690862,28666,0080440F1548
26310,9172756430@tsp17.sprintpcs.com,A100000942972A,692521,27539,0F0D53
26302,9172756432@tsp17.sprintpcs.com,A1000009426242,688416,27543,0E7619
27728,9172756433@tsp17.sprintpcs.com,A100000942251D,687756,28667,0080440E9FB5
26294,9172756434@tsp17.sprintpcs.com,A1000009429735,692503,27541,0F0B97
26311,9172756442@tsp18.sprintpcs.com,A100000942973C,692549,27544,0F0D28
26300,9172756447@tsp17.sprintpcs.com,A1000009429746,692477,27545,0F0BE5
27156,9172756448@tsp17.sprintpcs.com,A1000009429739,692513,27549,0F0CFE
26324,9172756450@tsp17.sprintpcs.com,A10000094261F5,688697,27547,0F0343
27162,9172756455@tsp18.sprintpcs.com,A1000009429706,692495,27552,0F0BD4
26118,9172756457@tsp17.sprintpcs.com,A100000942225A,688853,27505,0080440F0CEB
26301,9172756458@tsp18.sprintpcs.com,A1000009429717,692523,27548,0F0D56
27160,9172756459@tsp18.sprintpcs.com,A10000094298C0,692652,27550,0F0DCC
27164,9172756463@tsp17.sprintpcs.com,A1000009429701,692492,27551,0F0D0C
27165,9172756464@tsp17.sprintpcs.com,A10000094298F3,692643,27555,0F0DD5
27158,9172756469@tsp17.sprintpcs.com,A100000942971D,692540,27553,0F0D47
27157,9172756471@tsp18.sprintpcs.com,A10000094298F2,692642,27554,0F0DD6
27163,9172756473@tsp18.sprintpcs.com,A1000009429713,692482,27556,0F0BD7
27161,9172756474@tsp17.sprintpcs.com,A10000094296D7,692529,27557,0F0D59
27159,9172756479@tsp18.sprintpcs.com,A10000094298E6,692646,27558,0F0DD2
26291,9172756480@tsp17.sprintpcs.com,A10000094262B0,688252,27559,0EFF94
26292,9172756483@tsp18.sprintpcs.com,A1000009426098,688432,27564,0E7622
45007,9172756484@tsp17.sprintpcs.com,A1000009426165,688581,27563,0F00E5
27729,9172756485@tsp17.sprintpcs.com,A10000094224E5,688073,28669,0080440EA11A
45006,9172756496@tsp18.sprintpcs.com,A10000094260E2,688668,27566,0F00E4
26280,9172756500@tsp18.sprintpcs.com,A1000009426238,688529,27568,0F00D6
26205,9172756507@tsp17.sprintpcs.com,A1000009429756,692473,27577,0080440F0BE2
26204,9172756511@tsp17.sprintpcs.com,A1000009429891,692616,27573,0080440F0DF0
26249,9172756523@tsp18.sprintpcs.com,A10000094263B5,688788,27580,0080440F169B
26234,9172756528@tsp17.sprintpcs.com,A10000094222B4,688828,27581,0080440F0CEF
32699,9172756535@tsp17.sprintpcs.com,A10000157E3C3B,760084,32810,008044101299
27724,9172756546@tsp18.sprintpcs.com,A100000942255A,687707,28670,0080440EA160
26582,9172756670@tsp18.sprintpcs.com,A100000942DFA4,699529,27774,0080440F3621
27024,9172756731@tsp18.sprintpcs.com,A1000009426615,691659,28160,0080440F1C28
27730,9172756767@tsp17.sprintpcs.com,A100000942646C,690861,28671,0080440F1547
27003,9172756814@tsp17.sprintpcs.com,A1000009426630,691672,28161,0080440F1C35
24635,9172756839@tsp18.sprintpcs.com,60E66268,65A8A9,27161,00501865A8A9
27067,9172756850@tsp17.sprintpcs.com,60E7959E,65C1DD,28079,00501865C1DD
25736,9172756870@tsp18.sprintpcs.com,60E66292,65A342,27150,00501865A342
27032,9172756966@tsp18.sprintpcs.com,A1000009426623,691669,28162,0080440F1C32
27725,9172758029@tsp18.sprintpcs.com,A100000942256F,687723,28672,0080440E9F98
27311,9172758048@tsp17.sprintpcs.com,A100000942C752,699661,28349,0080440F34E5
28236,9172758070@tsp17.sprintpcs.com,A100000943D03E,712211,29309,0080440F81A6
29560,9172758149@tsp18.sprintpcs.com,A100000944FD71,751676,33092,100392
27036,9172758151@tsp18.sprintpcs.com,A100000942DB93,695364,28192,0080440F2174
26213,9172758155@tsp18.sprintpcs.com,A1000009420A97,680918,27588,0080440F0180
26449,9172758197@tsp17.sprintpcs.com,A100000942C57E,699600,27661,0080440F365F
26512,9172758433@tsp17.sprintpcs.com,A1000009426593,690058,27720,0080440F0368
26594,9172758442@tsp18.sprintpcs.com,A100000942C671,699482,27701,0080440F34F0
26506,9172758446@tsp18.sprintpcs.com,A100000942E0F0,699749,27703,0080440F371D
26498,9172758448@tsp17.sprintpcs.com,A100000942E0F1,699752,27704,0080440F371A
26478,9172758462@tsp17.sprintpcs.com,A100000942DBC2,695329,27710,0080440F20B4
26508,9172758496@tsp18.sprintpcs.com,A10000094264F8,690077,27721,0080440F036D
26509,9172758498@tsp18.sprintpcs.com,A1000009426582,690052,27722,0080440F0370
26586,9172758650@tsp17.sprintpcs.com,A100000942DDA7,699531,27777,0080440F3622
26556,9172758678@tsp17.sprintpcs.com,60E795F2,65C57F,27733,00501865C57F
26532,9172758702@tsp17.sprintpcs.com,60E79384,65C0ED,27743,00501865C0ED
33140,9172758715@tsp18.sprintpcs.com,A100000944FD9C,751582,33094,104C57
26450,9172758738@tsp17.sprintpcs.com,A100000942C69D,699630,27663,0080440F364D
19509,9172758747@tsp17.sprintpcs.com,A100000942C668,699463,27667,0080440F34E8
26443,9172758752@tsp17.sprintpcs.com,A1000009428CFE,699697,27669,0080440F367E
26453,9172758754@tsp18.sprintpcs.com,A100000942C6BB,699684,27670,0080440F3683
26565,9172758818@tsp18.sprintpcs.com,60E793AB,65C129,27754,00501865C129
26569,9172758828@tsp18.sprintpcs.com,A100000942DE54,699519,27784,0080440F35E8
26562,9172758833@tsp17.sprintpcs.com,60E795F6,65C6F9,27761,00501865C6F9
26570,9172758836@tsp18.sprintpcs.com,A100000942DE06,699530,27786,0080440F361E
26576,9172758840@tsp17.sprintpcs.com,A100000942C59A,699608,27787,0080440F3659
26589,9172758870@tsp17.sprintpcs.com,A100000942C634,699440,27789,0080440F359D
26590,9172758877@tsp18.sprintpcs.com,A100000942DE4E,699552,27792,0080440F3615
26591,9172758879@tsp17.sprintpcs.com,A100000942DDE7,699553,27793,0080440F35FE
26616,9172758901@tsp18.sprintpcs.com,60E795DB,65C6FF,27796,00501865C6FF
26609,9172758911@tsp18.sprintpcs.com,60E795CC,65BFC1,27800,00501865BFC1
26620,9172758912@tsp18.sprintpcs.com,A100000942642C,690802,27838,0080440F1965
26786,9172758921@tsp18.sprintpcs.com,A1000009422455,687838,27840,0080440EEA5D
26605,9172758925@tsp18.sprintpcs.com,60E795D8,65C393,27806,00501865C393
27061,9172758973@tsp18.sprintpcs.com,60E79393,65C075,27824,00501865C075
27869,9172758999@tsp18.sprintpcs.com,A100000942609B,690815,28959,0080440E9F2E
28284,9172790022@tsp18.sprintpcs.com,A100000943CFB1,712244,29310,0080440F7A7B
29698,9172790265@tsp17.sprintpcs.com,A1000009429B0A,694943,30398,0080440F045C
33111,9172790396@tsp17.sprintpcs.com,A100000944FD59,751631,33069,00804410034E
32711,9172790477@tsp17.sprintpcs.com,A10000157E3CCA,760117,32822,008044101327
27963,9172790541@tsp17.sprintpcs.com,A100000942608A,690796,28960,0080440F1963
33068,9172790587@tsp18.sprintpcs.com,A100000944FDD1,743032,33070,008044100542
33069,9172790897@tsp18.sprintpcs.com,A100000944FDA7,751663,33071,008044100367
33104,9172790981@tsp18.sprintpcs.com,A100000944FDAC,751661,33073,008044100358
26298,9172791289@tsp18.sprintpcs.com,A100000942645A,690845,27590,0080440F1540
26656,9172791379@tsp17.sprintpcs.com,A10000094260AE,690833,27845,0080440F1957
23947,9172791441@tsp18.sprintpcs.com,A1000009426305,688796,26641,0080440F16A3
26718,9172791450@tsp18.sprintpcs.com,A100000942647D,690823,27846,0080440F1562
27864,9172791816@tsp18.sprintpcs.com,A1000009426465,690886,28961,0080440F1552
33122,9172792281@tsp18.sprintpcs.com,A100000944FDC0,751679,33075,008044100362
27025,9172792385@tsp18.sprintpcs.com,A1000009426650,691649,28164,0080440F1C1E
3453,9172793165@tsp17.sprintpcs.com,A100000942DB90,695327,28384,0080440F20B5
32102,9172793871@tsp17.sprintpcs.com,A10000157ED7D3,755577,32295,008044100746
27034,9172794155@tsp17.sprintpcs.com,A100000942264F,688923,28193,0080440F1DEA
27333,9172794282@tsp18.sprintpcs.com,A100000942DBAE,695337,28385,0080440F20AC
27325,9172794915@tsp17.sprintpcs.com,A10000094223CF,687861,28366,0080440EA295
26297,9172794958@tsp18.sprintpcs.com,A10000094260A5,690869,27592,0080440F154B
28132,9172795420@tsp17.sprintpcs.com,A100000942DE45,699555,29230,0080440F35FF
26296,9172795630@tsp18.sprintpcs.com,A100000942661C,691684,27594,0080440F1C3A
42069,9172795930@tsp18.sprintpcs.com,A100000943CFCF,712237,29312,0080440F7ABE
29313,9172796556@tsp17.sprintpcs.com,A10000157F26A1,732618,30085,0080440FED25
30245,9172796704@tsp17.sprintpcs.com,A10000094422E8,742998,30822,0080440FD53F
30240,9172796720@tsp17.sprintpcs.com,A10000094422D0,742994,30823,0080440FD541
32054,9172796865@tsp18.sprintpcs.com,A10000157ED947,755531,32326,008044100775
30249,9172796936@tsp17.sprintpcs.com,A100000943EFAC,743016,30825,0080440FD529
30243,9172797069@tsp17.sprintpcs.com,A10000094422D2,742944,30826,0080440FD50D
23920,9172797087@tsp17.sprintpcs.com,A10000094263A8,688725,26646,0080440F1A23
30246,9172797302@tsp17.sprintpcs.com,A100000942DF1A,705925,30829,0080440FEB4C
27335,9172797509@tsp18.sprintpcs.com,A100000942271E,695412,28387,0080440F1180
22938,9172797718@tsp17.sprintpcs.com,A10000094261BF,688693,25592,0EFFE7
30242,9172797843@tsp17.sprintpcs.com,A100000942DEED,705975,30830,0080440FEB49
23916,9172797892@tsp18.sprintpcs.com,A1000009426379,688717,26647,0080440F1B08
30241,9172797995@tsp17.sprintpcs.com,A100000942DCAF,706084,30831,0080440FEB4B
27449,9172798150@tsp18.sprintpcs.com,A100000942664D,691596,28457,0080440F1BF0
29395,9172798243@tsp17.sprintpcs.com,A10000157E36F0,743109,30282,0FEDD9
27030,9172799049@tsp17.sprintpcs.com,A1000009426420,690920,28165,0080440F1A2A
31793,9172799201@tsp17.sprintpcs.com,A100000942DBD8,695331,28388,0080440F20B1
27865,9172799543@tsp18.sprintpcs.com,A10000094260CC,690842,28963,0080440F1951
26295,9172799897@tsp18.sprintpcs.com,A1000009426676,691633,27596,0080440F1C15
26980,9173040156@tsp18.sprintpcs.com,A10000094264D0,690092,28046,0080440F036A
26466,9173040599@tsp17.sprintpcs.com,A1000009426677,691607,27597,0080440F1BFB
29351,9173040661@tsp18.sprintpcs.com,A10000157E36F7,743224,30126,0080440FED00
27026,9173040998@tsp17.sprintpcs.com,A1000009426417,690830,28167,0080440F1939
29318,9173042582@tsp17.sprintpcs.com,A10000157F273C,732717,30090,0080440FED39
27999,9173042586@tsp17.sprintpcs.com,A100000942E00D,699879,29132,0080440F38B7
29490,9173042976@tsp18.sprintpcs.com,A10000157F26A2,732761,30167,0FED27
27958,9173043075@tsp17.sprintpcs.com,A1000009426478,690821,28964,0080440F1936
23917,9173043247@tsp18.sprintpcs.com,A10000094263B6,688744,26651,0080440F1AED
27361,9173043944@tsp18.sprintpcs.com,A10000094226B4,688956,28389,0080440F1EB7
23931,9173043984@tsp17.sprintpcs.com,A100000942628F,688258,26652,0080440EFFFD
26948,9173044262@tsp17.sprintpcs.com,A10000094264E2,690047,28047,0080440F0364
28005,9173044683@tsp18.sprintpcs.com,A100000942DEEB,699918,29133,0080440F3907
29564,9173044821@tsp17.sprintpcs.com,A1000009429AFC,694941,30236,0080440F1259
28316,9173044875@tsp17.sprintpcs.com,A100000943D038,712250,29328,0080440F7A7E
18439,9173044955@tsp17.sprintpcs.com,A100000941A998,668887,21910,0EB24C
27055,9173045043@tsp18.sprintpcs.com,A1000009422694,688932,28194,0080440F1D6E
28154,9173045441@tsp17.sprintpcs.com,A100000942DEFF,706481,29232,0080440F443F
29294,9173045997@tsp17.sprintpcs.com,A1000009429B3E,694881,30237,0080440F1252
27555,9173046506@tsp18.sprintpcs.com,A100000942E109,699753,28486,0080440F3719
27022,9173046676@tsp18.sprintpcs.com,A100000942C59E,699598,28176,0080440F3664
22440,9173046767@tsp17.sprintpcs.com,A1000009426250,688332,25596,0F0013
26996,9173046795@tsp18.sprintpcs.com,A100000942645F,690827,28168,0080440F1953
31124,9173047064@tsp18.sprintpcs.com,A10000157E3589,749324,31346,0080440FE287
23933,9173048003@tsp17.sprintpcs.com,A10000094261CD,688357,26654,0080440EFF04
29348,9173048043@tsp18.sprintpcs.com,A10000157F2645,732563,30123,0080440FED34
43617,9173048464@tsp18.sprintpcs.com,A10000094263CB,690073,28048,0080440F036F
22433,9173048579@tsp18.sprintpcs.com,A100000942617B,688585,25597,0F000F
25744,9173049367@tsp17.sprintpcs.com,60E6626F,65A9BD,27153,00501865A9BD
27504,9173049560@tsp17.sprintpcs.com,A100000942C5A1,699607,28497,0080440F365A
23937,9173090242@tsp18.sprintpcs.com,A100000942616D,688476,26655,0080440EFFFA
27959,9173090707@tsp18.sprintpcs.com,A100000942C764,699679,29010,0080440F366A
42433,9173090792@tsp18.sprintpcs.com,A1000009422692,688928,28393,0080440F1DE8
27448,9173091223@tsp18.sprintpcs.com,A1000009426632,691674,28459,0080440F1C48
32095,9173091713@tsp18.sprintpcs.com,A10000157ED806,755635,32296,00804410070D
29397,9173091793@tsp17.sprintpcs.com,A10000157F259B,732574,30284,0FED2F
23934,9173091804@tsp17.sprintpcs.com,A1000009426133,688267,26656,0080440EFF36
23932,9173092795@tsp18.sprintpcs.com,A100000942630E,688707,26657,0080440EFF37
27866,9173093159@tsp18.sprintpcs.com,A100000942642A,690848,28965,0080440F1958
22439,9173093234@tsp17.sprintpcs.com,A1000009426112,688277,25598,0F0011
23938,9173093942@tsp17.sprintpcs.com,A1000009426155,688584,26658,0080440EFF29
32124,9173094645@tsp17.sprintpcs.com,A10000157ED82D,755373,32309,0080441005BE
27005,9173095929@tsp17.sprintpcs.com,A100000942DF29,699520,28172,0080440F34FF
25735,9173096615@tsp18.sprintpcs.com,60E66295,65AA26,27154,00501865AA26
28073,9173097145@tsp18.sprintpcs.com,A100000943321D,706466,29233,0080440F2F9C
27314,9173097230@tsp18.sprintpcs.com,A1000009422500,688101,28369,0080440E9F2B
29354,9173097282@tsp18.sprintpcs.com,A10000157F264A,732547,30130,0080440FECF9
20107,9173098174@tsp17.sprintpcs.com,A10000094260F0,688665,26440,0080440EFFA6
26087,9173098266@tsp17.sprintpcs.com,A1000009426241,688539,27501,0080440F0187
23940,9173098486@tsp18.sprintpcs.com,A10000094260EC,688677,26661,0080440EFF6E
18440,9173098840@tsp17.sprintpcs.com,A100000941A975,668805,21911,0ECCF6
18441,9173099582@tsp17.sprintpcs.com,A100000941AA05,668925,21912,0EB231
23961,9173120207@tsp18.sprintpcs.com,A10000094260F8,688515,26663,0080440EFF6C
32076,9173120394@tsp18.sprintpcs.com,A10000157ED7CB,755571,32300,008044100758
30069,9173120804@tsp17.sprintpcs.com,A1000009429BFD,694964,30402,0080440F202C
22434,9173120878@tsp18.sprintpcs.com,A100000942615C,688501,25599,0F0012
29398,9173121151@tsp17.sprintpcs.com,A10000157F261D,732704,30285,0FED0F
28228,9173121598@tsp17.sprintpcs.com,60E770E2,65C306,28712,00501865C306
29315,9173121822@tsp17.sprintpcs.com,A10000157F2641,732570,30087,0080440FED1F
23962,9173122419@tsp17.sprintpcs.com,A10000094260F6,688575,26664,0080440F0028
23966,9173122764@tsp17.sprintpcs.com,A1000009426123,688657,26666,0080440EFFE5
28001,9173123048@tsp18.sprintpcs.com,A100000942DEC3,699909,29137,0080440F3A2D
28317,9173124175@tsp17.sprintpcs.com,A100000943CF84,712196,29330,0080440F819D
28129,9173126473@tsp17.sprintpcs.com,A100000942DF11,706484,29234,0080440F4443
32059,9173126651@tsp18.sprintpcs.com,A10000157ED809,755429,32336,0080441006A6
43068,9173126672@tsp18.sprintpcs.com,60E7DA28,65C9AE,29163,00501865C9AE
27553,9173127790@tsp18.sprintpcs.com,A100000941EEFC,681413,28488,0080440F03ED
22437,9173128101@tsp17.sprintpcs.com,A100000942611F,688681,25602,0EFFE2
22436,9173128342@tsp18.sprintpcs.com,A10000094260FC,688627,25603,0EFFFC
27020,9173128621@tsp18.sprintpcs.com,A100000942DBCF,695344,28177,0080440F20BA
24734,9173128683@tsp18.sprintpcs.com,A10000094296F7,692487,27239,0080440F0BD9
7489,9173221070@tsp17.sprintpcs.com,A1000009407D9D,668907,27351,0EB21B
24732,9173221377@tsp18.sprintpcs.com,A10000094222CE,688829,27241,0080440F0CE2
33147,9173221475@tsp18.sprintpcs.com,A100000944FD64,751627,33080,100378
33309,9173221629@tsp17.sprintpcs.com,A100000944F1F1,751588,33083,10036A
33146,9173221874@tsp17.sprintpcs.com,A100000944FD99,751621,33087,100383
